token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
47604,NIFTY10JUN2113950CE,NIFTY,10JUN2021,1395000.000000,75,OPTIDX,NFO,5.000000
39268,NIFTY08JUL2113300PE,NIFTY,08JUL2021,1330000.000000,75,OPTIDX,NFO,5.000000
47821,NIFTY10JUN2116300CE,NIFTY,10JUN2021,1630000.000000,75,OPTIDX,NFO,5.000000
55110,NIFTY29DEC2218000PE,NIFTY,29DEC2022,1800000.000000,75,OPTIDX,NFO,5.000000
44985,NIFTY24JUN2116550CE,NIFTY,24JUN2021,1655000.000000,75,OPTIDX,NFO,5.000000
52508,NIFTY01JUL2115150CE,NIFTY,01JUL2021,1515000.000000,75,OPTIDX,NFO,5.000000
51311,NIFTY24JUN2114750CE,NIFTY,24JUN2021,1475000.000000,75,OPTIDX,NFO,5.000000
48795,NIFTY30SEP2113500PE,NIFTY,30SEP2021,1350000.000000,75,OPTIDX,NFO,5.000000
53978,NIFTY29JUL2116150PE,NIFTY,29JUL2021,1615000.000000,50,OPTIDX,NFO,5.000000
41097,NIFTY30DEC2112400PE,NIFTY,30DEC2021,1240000.000000,75,OPTIDX,NFO,5.000000
51320,NIFTY24JUN2114950CE,NIFTY,24JUN2021,1495000.000000,75,OPTIDX,NFO,5.000000
54009,NIFTY29JUL2116300CE,NIFTY,29JUL2021,1630000.000000,50,OPTIDX,NFO,5.000000
52758,NIFTY26AUG2116050CE,NIFTY,26AUG2021,1605000.000000,50,OPTIDX,NFO,5.000000
49170,NIFTY24DEC2514500CE,NIFTY,24DEC2025,1450000.000000,75,OPTIDX,NFO,5.000000
43965,NIFTY15JUL2113650PE,NIFTY,15JUL2021,1365000.000000,75,OPTIDX,NFO,5.000000
45797,NIFTY30DEC218500PE,NIFTY,30DEC2021,850000.000000,75,OPTIDX,NFO,5.000000
39753,NIFTY05AUG2116950CE,NIFTY,05AUG2021,1695000.000000,50,OPTIDX,NFO,5.000000
49758,NIFTY29DEC2211500PE,NIFTY,29DEC2022,1150000.000000,75,OPTIDX,NFO,5.000000
51314,NIFTY24JUN2114800PE,NIFTY,24JUN2021,1480000.000000,75,OPTIDX,NFO,5.000000
52723,NIFTY01JUL2116100PE,NIFTY,01JUL2021,1610000.000000,75,OPTIDX,NFO,5.000000
52719,NIFTY17JUN2116150PE,NIFTY,17JUN2021,1615000.000000,75,OPTIDX,NFO,5.000000
49655,NIFTY29DEC2211200PE,NIFTY,29DEC2022,1120000.000000,75,OPTIDX,NFO,5.000000
52466,NIFTY01JUL2114350CE,NIFTY,01JUL2021,1435000.000000,75,OPTIDX,NFO,5.000000
36698,NIFTY24JUN2112500PE,NIFTY,24JUN2021,1250000.000000,75,OPTIDX,NFO,5.000000
52880,NIFTY26AUG2116800PE,NIFTY,26AUG2021,1680000.000000,50,OPTIDX,NFO,5.000000
39556,NIFTY05AUG2115300CE,NIFTY,05AUG2021,1530000.000000,50,OPTIDX,NFO,5.000000
39285,NIFTY26DEC2413500PE,NIFTY,26DEC2024,1350000.000000,75,OPTIDX,NFO,5.000000
39659,NIFTY05AUG2116050CE,NIFTY,05AUG2021,1605000.000000,50,OPTIDX,NFO,5.000000
52408,NIFTY01JUL2113000CE,NIFTY,01JUL2021,1300000.000000,75,OPTIDX,NFO,5.000000
35588,NIFTY29DEC2216500CE,NIFTY,29DEC2022,1650000.000000,75,OPTIDX,NFO,5.000000
40065,NIFTY30SEP2115000PE,NIFTY,30SEP2021,1500000.000000,75,OPTIDX,NFO,5.000000
53962,NIFTY29JUL2116050PE,NIFTY,29JUL2021,1605000.000000,50,OPTIDX,NFO,5.000000
36187,NIFTY28DEC2316500PE,NIFTY,28DEC2023,1650000.000000,75,OPTIDX,NFO,5.000000
51310,NIFTY24JUN2114700PE,NIFTY,24JUN2021,1470000.000000,75,OPTIDX,NFO,5.000000
49720,NIFTY29DEC2211300PE,NIFTY,29DEC2022,1130000.000000,75,OPTIDX,NFO,5.000000
43392,NIFTY30DEC2114500PE,NIFTY,30DEC2021,1450000.000000,75,OPTIDX,NFO,5.000000
47804,NIFTY10JUN2115850PE,NIFTY,10JUN2021,1585000.000000,75,OPTIDX,NFO,5.000000
43919,NIFTY15JUL2113400PE,NIFTY,15JUL2021,1340000.000000,75,OPTIDX,NFO,5.000000
49546,NIFTY29DEC2211000CE,NIFTY,29DEC2022,1100000.000000,75,OPTIDX,NFO,5.000000
51282,NIFTY17JUN2113800PE,NIFTY,17JUN2021,1380000.000000,75,OPTIDX,NFO,5.000000
51355,NIFTY31MAR2212000CE,NIFTY,31MAR2022,1200000.000000,75,OPTIDX,NFO,5.000000
49293,NIFTY08JUL2116750PE,NIFTY,08JUL2021,1675000.000000,75,OPTIDX,NFO,5.000000
51447,NIFTY17JUN2115650CE,NIFTY,17JUN2021,1565000.000000,75,OPTIDX,NFO,5.000000
47516,NIFTY22JUL2115800PE,NIFTY,22JUL2021,1580000.000000,75,OPTIDX,NFO,5.000000
39398,NIFTY29JUL2117150CE,NIFTY,29JUL2021,1715000.000000,50,OPTIDX,NFO,5.000000
42056,NIFTY30DEC2117500PE,NIFTY,30DEC2021,1750000.000000,75,OPTIDX,NFO,5.000000
47434,NIFTY22JUL2114850PE,NIFTY,22JUL2021,1485000.000000,75,OPTIDX,NFO,5.000000
39448,NIFTY08JUL2114950CE,NIFTY,08JUL2021,1495000.000000,75,OPTIDX,NFO,5.000000
39279,NIFTY28DEC2313500CE,NIFTY,28DEC2023,1350000.000000,75,OPTIDX,NFO,5.000000
47416,NIFTY26DEC2415500PE,NIFTY,26DEC2024,1550000.000000,75,OPTIDX,NFO,5.000000
52625,NIFTY26AUG2115550PE,NIFTY,26AUG2021,1555000.000000,50,OPTIDX,NFO,5.000000
35096,NIFTY27JUN2411000PE,NIFTY,27JUN2024,1100000.000000,75,OPTIDX,NFO,5.000000
35219,NIFTY22JUL2116900PE,NIFTY,22JUL2021,1690000.000000,75,OPTIDX,NFO,5.000000
52668,NIFTY26AUG2115750CE,NIFTY,26AUG2021,1575000.000000,50,OPTIDX,NFO,5.000000
40983,NIFTY29JUL2117250CE,NIFTY,29JUL2021,1725000.000000,50,OPTIDX,NFO,5.000000
39340,NIFTY08JUL2113950CE,NIFTY,08JUL2021,1395000.000000,75,OPTIDX,NFO,5.000000
52807,NIFTY26AUG2116250CE,NIFTY,26AUG2021,1625000.000000,50,OPTIDX,NFO,5.000000
51407,NIFTY17JUN2114800PE,NIFTY,17JUN2021,1480000.000000,75,OPTIDX,NFO,5.000000
39427,NIFTY08JUL2114800CE,NIFTY,08JUL2021,1480000.000000,75,OPTIDX,NFO,5.000000
52499,NIFTY01JUL2114900PE,NIFTY,01JUL2021,1490000.000000,75,OPTIDX,NFO,5.000000
47645,NIFTY10JUN2114450PE,NIFTY,10JUN2021,1445000.000000,75,OPTIDX,NFO,5.000000
51460,NIFTY17JUN2115900CE,NIFTY,17JUN2021,1590000.000000,75,OPTIDX,NFO,5.000000
50890,NIFTY24JUN2112800CE,NIFTY,24JUN2021,1280000.000000,75,OPTIDX,NFO,5.000000
52622,NIFTY26AUG2115500CE,NIFTY,26AUG2021,1550000.000000,50,OPTIDX,NFO,5.000000
53860,NIFTY29JUL2114300PE,NIFTY,29JUL2021,1430000.000000,50,OPTIDX,NFO,5.000000
44142,NIFTY15JUL2115400CE,NIFTY,15JUL2021,1540000.000000,75,OPTIDX,NFO,5.000000
39455,NIFTY08JUL2115100CE,NIFTY,08JUL2021,1510000.000000,75,OPTIDX,NFO,5.000000
36474,NIFTY15JUL2117050PE,NIFTY,15JUL2021,1705000.000000,75,OPTIDX,NFO,5.000000
39406,NIFTY29DEC2213000PE,NIFTY,29DEC2022,1300000.000000,75,OPTIDX,NFO,5.000000
39464,NIFTY08JUL2115300PE,NIFTY,08JUL2021,1530000.000000,75,OPTIDX,NFO,5.000000
44986,NIFTY24JUN2116550PE,NIFTY,24JUN2021,1655000.000000,75,OPTIDX,NFO,5.000000
37165,NIFTY24JUN2110800CE,NIFTY,24JUN2021,1080000.000000,75,OPTIDX,NFO,5.000000
45949,NIFTY24JUN218700PE,NIFTY,24JUN2021,870000.000000,75,OPTIDX,NFO,5.000000
44011,NIFTY15JUL2114050PE,NIFTY,15JUL2021,1405000.000000,75,OPTIDX,NFO,5.000000
50934,NIFTY24JUN2113200CE,NIFTY,24JUN2021,1320000.000000,75,OPTIDX,NFO,5.000000
53936,NIFTY29JUL2115700PE,NIFTY,29JUL2021,1570000.000000,50,OPTIDX,NFO,5.000000
35218,NIFTY22JUL2116900CE,NIFTY,22JUL2021,1690000.000000,75,OPTIDX,NFO,5.000000
40970,NIFTY01JUL2117250CE,NIFTY,01JUL2021,1725000.000000,75,OPTIDX,NFO,5.000000
52722,NIFTY01JUL2116100CE,NIFTY,01JUL2021,1610000.000000,75,OPTIDX,NFO,5.000000
51359,NIFTY31MAR2213000CE,NIFTY,31MAR2022,1300000.000000,75,OPTIDX,NFO,5.000000
39661,NIFTY27JUN2416000CE,NIFTY,27JUN2024,1600000.000000,75,OPTIDX,NFO,5.000000
41211,NIFTY17JUN2116450PE,NIFTY,17JUN2021,1645000.000000,75,OPTIDX,NFO,5.000000
44061,NIFTY15JUL2114450CE,NIFTY,15JUL2021,1445000.000000,75,OPTIDX,NFO,5.000000
39290,NIFTY08JUL2113450CE,NIFTY,08JUL2021,1345000.000000,75,OPTIDX,NFO,5.000000
39673,NIFTY26JUN2516000CE,NIFTY,26JUN2025,1600000.000000,75,OPTIDX,NFO,5.000000
35239,NIFTY26AUG2116900PE,NIFTY,26AUG2021,1690000.000000,50,OPTIDX,NFO,5.000000
36478,NIFTY22JUL2117000PE,NIFTY,22JUL2021,1700000.000000,75,OPTIDX,NFO,5.000000
35178,NIFTY24JUN2116950CE,NIFTY,24JUN2021,1695000.000000,75,OPTIDX,NFO,5.000000
52726,NIFTY26AUG2115800CE,NIFTY,26AUG2021,1580000.000000,50,OPTIDX,NFO,5.000000
39313,NIFTY08JUL2113700PE,NIFTY,08JUL2021,1370000.000000,75,OPTIDX,NFO,5.000000
45031,NIFTY15JUL2116550CE,NIFTY,15JUL2021,1655000.000000,75,OPTIDX,NFO,5.000000
51396,NIFTY17JUN2114550CE,NIFTY,17JUN2021,1455000.000000,75,OPTIDX,NFO,5.000000
35069,NIFTY24JUN2115950PE,NIFTY,24JUN2021,1595000.000000,75,OPTIDX,NFO,5.000000
40073,NIFTY29DEC2215000PE,NIFTY,29DEC2022,1500000.000000,75,OPTIDX,NFO,5.000000
51928,NIFTY26AUG2113950PE,NIFTY,26AUG2021,1395000.000000,50,OPTIDX,NFO,5.000000
51389,NIFTY17JUN2114400CE,NIFTY,17JUN2021,1440000.000000,75,OPTIDX,NFO,5.000000
36328,NIFTY30JUN2212000PE,NIFTY,30JUN2022,1200000.000000,75,OPTIDX,NFO,5.000000
45858,NIFTY26DEC2417000CE,NIFTY,26DEC2024,1700000.000000,75,OPTIDX,NFO,5.000000
53866,NIFTY29JUL2114450CE,NIFTY,29JUL2021,1445000.000000,50,OPTIDX,NFO,5.000000
43648,NIFTY26DEC2412000CE,NIFTY,26DEC2024,1200000.000000,75,OPTIDX,NFO,5.000000
51410,NIFTY31MAR2217000CE,NIFTY,31MAR2022,1700000.000000,75,OPTIDX,NFO,5.000000
44022,NIFTY15JUL2114200PE,NIFTY,15JUL2021,1420000.000000,75,OPTIDX,NFO,5.000000
44108,NIFTY15JUL2115000PE,NIFTY,15JUL2021,1500000.000000,75,OPTIDX,NFO,5.000000
45511,NIFTY30SEP2115500PE,NIFTY,30SEP2021,1550000.000000,75,OPTIDX,NFO,5.000000
47425,NIFTY22JUL2114700CE,NIFTY,22JUL2021,1470000.000000,75,OPTIDX,NFO,5.000000
49282,NIFTY10JUN2113100CE,NIFTY,10JUN2021,1310000.000000,75,OPTIDX,NFO,5.000000
39480,NIFTY05AUG2114500PE,NIFTY,05AUG2021,1450000.000000,50,OPTIDX,NFO,5.000000
45862,NIFTY15JUL2116650CE,NIFTY,15JUL2021,1665000.000000,75,OPTIDX,NFO,5.000000
53025,NIFTY01JUL2116250PE,NIFTY,01JUL2021,1625000.000000,75,OPTIDX,NFO,5.000000
49960,NIFTY29DEC2212500PE,NIFTY,29DEC2022,1250000.000000,75,OPTIDX,NFO,5.000000
51925,NIFTY26AUG2113900CE,NIFTY,26AUG2021,1390000.000000,50,OPTIDX,NFO,5.000000
39529,NIFTY08JUL2116100CE,NIFTY,08JUL2021,1610000.000000,75,OPTIDX,NFO,5.000000
55117,NIFTY26DEC2418000CE,NIFTY,26DEC2024,1800000.000000,75,OPTIDX,NFO,5.000000
53894,NIFTY29JUL2114950PE,NIFTY,29JUL2021,1495000.000000,50,OPTIDX,NFO,5.000000
39552,NIFTY05AUG2115200CE,NIFTY,05AUG2021,1520000.000000,50,OPTIDX,NFO,5.000000
51297,NIFTY24JUN2114350CE,NIFTY,24JUN2021,1435000.000000,75,OPTIDX,NFO,5.000000
35094,NIFTY28DEC2311000CE,NIFTY,28DEC2023,1100000.000000,75,OPTIDX,NFO,5.000000
39369,NIFTY01JUL2117150CE,NIFTY,01JUL2021,1715000.000000,75,OPTIDX,NFO,5.000000
43361,NIFTY24JUN2114000CE,NIFTY,24JUN2021,1400000.000000,75,OPTIDX,NFO,5.000000
43368,NIFTY24JUN2114500CE,NIFTY,24JUN2021,1450000.000000,75,OPTIDX,NFO,5.000000
45952,NIFTY30DEC2110100PE,NIFTY,30DEC2021,1010000.000000,75,OPTIDX,NFO,5.000000
44060,NIFTY15JUL2114400PE,NIFTY,15JUL2021,1440000.000000,75,OPTIDX,NFO,5.000000
47522,NIFTY22JUL2115900PE,NIFTY,22JUL2021,1590000.000000,75,OPTIDX,NFO,5.000000
49185,NIFTY17JUN2116800CE,NIFTY,17JUN2021,1680000.000000,75,OPTIDX,NFO,5.000000
47818,NIFTY10JUN2116200PE,NIFTY,10JUN2021,1620000.000000,75,OPTIDX,NFO,5.000000
52464,NIFTY01JUL2114300CE,NIFTY,01JUL2021,1430000.000000,75,OPTIDX,NFO,5.000000
49156,NIFTY10JUN2116750PE,NIFTY,10JUN2021,1675000.000000,75,OPTIDX,NFO,5.000000
44051,NIFTY29JUN2312200PE,NIFTY,29JUN2023,1220000.000000,75,OPTIDX,NFO,5.000000
51303,NIFTY24JUN2114550CE,NIFTY,24JUN2021,1455000.000000,75,OPTIDX,NFO,5.000000
47578,NIFTY22JUL2116400PE,NIFTY,22JUL2021,1640000.000000,75,OPTIDX,NFO,5.000000
40072,NIFTY29DEC2215000CE,NIFTY,29DEC2022,1500000.000000,75,OPTIDX,NFO,5.000000
45998,NIFTY24JUN2110400CE,NIFTY,24JUN2021,1040000.000000,75,OPTIDX,NFO,5.000000
47446,NIFTY24JUN2111900CE,NIFTY,24JUN2021,1190000.000000,75,OPTIDX,NFO,5.000000
53907,NIFTY29JUL2115300CE,NIFTY,29JUL2021,1530000.000000,50,OPTIDX,NFO,5.000000
47500,NIFTY22JUL2115700PE,NIFTY,22JUL2021,1570000.000000,75,OPTIDX,NFO,5.000000
39487,NIFTY08JUL2115650CE,NIFTY,08JUL2021,1565000.000000,75,OPTIDX,NFO,5.000000
39559,NIFTY05AUG2115350PE,NIFTY,05AUG2021,1535000.000000,50,OPTIDX,NFO,5.000000
39414,NIFTY08JUL2114500PE,NIFTY,08JUL2021,1450000.000000,75,OPTIDX,NFO,5.000000
52446,NIFTY01JUL2113950CE,NIFTY,01JUL2021,1395000.000000,75,OPTIDX,NFO,5.000000
50970,NIFTY30JUN2211800CE,NIFTY,30JUN2022,1180000.000000,75,OPTIDX,NFO,5.000000
40755,NIFTY24JUN2112400PE,NIFTY,24JUN2021,1240000.000000,75,OPTIDX,NFO,5.000000
43383,NIFTY26DEC2414000CE,NIFTY,26DEC2024,1400000.000000,75,OPTIDX,NFO,5.000000
46819,NIFTY28DEC2311500PE,NIFTY,28DEC2023,1150000.000000,75,OPTIDX,NFO,5.000000
49272,NIFTY29DEC228500PE,NIFTY,29DEC2022,850000.000000,75,OPTIDX,NFO,5.000000
53847,NIFTY29JUL2114050PE,NIFTY,29JUL2021,1405000.000000,50,OPTIDX,NFO,5.000000
47438,NIFTY22JUL2114950PE,NIFTY,22JUL2021,1495000.000000,75,OPTIDX,NFO,5.000000
41213,NIFTY24JUN2116450PE,NIFTY,24JUN2021,1645000.000000,75,OPTIDX,NFO,5.000000
49358,NIFTY29DEC229000PE,NIFTY,29DEC2022,900000.000000,75,OPTIDX,NFO,5.000000
39445,NIFTY05AUG2114350PE,NIFTY,05AUG2021,1435000.000000,50,OPTIDX,NFO,5.000000
53933,NIFTY29JUL2115650CE,NIFTY,29JUL2021,1565000.000000,50,OPTIDX,NFO,5.000000
40968,NIFTY24JUN2117250CE,NIFTY,24JUN2021,1725000.000000,75,OPTIDX,NFO,5.000000
52405,NIFTY01JUL2112900PE,NIFTY,01JUL2021,1290000.000000,75,OPTIDX,NFO,5.000000
44057,NIFTY29JUN2312500PE,NIFTY,29JUN2023,1250000.000000,75,OPTIDX,NFO,5.000000
44188,NIFTY15JUL2115950CE,NIFTY,15JUL2021,1595000.000000,75,OPTIDX,NFO,5.000000
47632,NIFTY10JUN2114250PE,NIFTY,10JUN2021,1425000.000000,75,OPTIDX,NFO,5.000000
49328,NIFTY22JUL2116800PE,NIFTY,22JUL2021,1680000.000000,75,OPTIDX,NFO,5.000000
47787,NIFTY10JUN2115450CE,NIFTY,10JUN2021,1545000.000000,75,OPTIDX,NFO,5.000000
35223,NIFTY22JUL2116950CE,NIFTY,22JUL2021,1695000.000000,75,OPTIDX,NFO,5.000000
45957,NIFTY24JUN219000PE,NIFTY,24JUN2021,900000.000000,75,OPTIDX,NFO,5.000000
39470,NIFTY05AUG2114450CE,NIFTY,05AUG2021,1445000.000000,50,OPTIDX,NFO,5.000000
39482,NIFTY05AUG2114550PE,NIFTY,05AUG2021,1455000.000000,50,OPTIDX,NFO,5.000000
39284,NIFTY26DEC2413500CE,NIFTY,26DEC2024,1350000.000000,75,OPTIDX,NFO,5.000000
37237,NIFTY30JUN2212800PE,NIFTY,30JUN2022,1280000.000000,75,OPTIDX,NFO,5.000000
41223,NIFTY08JUL2116400PE,NIFTY,08JUL2021,1640000.000000,75,OPTIDX,NFO,5.000000
40086,NIFTY26DEC2415000CE,NIFTY,26DEC2024,1500000.000000,75,OPTIDX,NFO,5.000000
52462,NIFTY01JUL2114250CE,NIFTY,01JUL2021,1425000.000000,75,OPTIDX,NFO,5.000000
51345,NIFTY24JUN2115600CE,NIFTY,24JUN2021,1560000.000000,75,OPTIDX,NFO,5.000000
44020,NIFTY15JUL2114150PE,NIFTY,15JUL2021,1415000.000000,75,OPTIDX,NFO,5.000000
47550,NIFTY10JUN2113350PE,NIFTY,10JUN2021,1335000.000000,75,OPTIDX,NFO,5.000000
47662,NIFTY10JUN2114550PE,NIFTY,10JUN2021,1455000.000000,75,OPTIDX,NFO,5.000000
52727,NIFTY26AUG2115800PE,NIFTY,26AUG2021,1580000.000000,50,OPTIDX,NFO,5.000000
35231,NIFTY29JUL2116950PE,NIFTY,29JUL2021,1695000.000000,50,OPTIDX,NFO,5.000000
49324,NIFTY15JUL2116800PE,NIFTY,15JUL2021,1680000.000000,75,OPTIDX,NFO,5.000000
39628,NIFTY30SEP2116000PE,NIFTY,30SEP2021,1600000.000000,75,OPTIDX,NFO,5.000000
39372,NIFTY01JUL2117200PE,NIFTY,01JUL2021,1720000.000000,75,OPTIDX,NFO,5.000000
46008,NIFTY24JUN2110700CE,NIFTY,24JUN2021,1070000.000000,75,OPTIDX,NFO,5.000000
47609,NIFTY10JUN2114000PE,NIFTY,10JUN2021,1400000.000000,75,OPTIDX,NFO,5.000000
52504,NIFTY01JUL2115050CE,NIFTY,01JUL2021,1505000.000000,75,OPTIDX,NFO,5.000000
53813,NIFTY01JUL2116400CE,NIFTY,01JUL2021,1640000.000000,75,OPTIDX,NFO,5.000000
39324,NIFTY08JUL2113750CE,NIFTY,08JUL2021,1375000.000000,75,OPTIDX,NFO,5.000000
50907,NIFTY24JUN2112850PE,NIFTY,24JUN2021,1285000.000000,75,OPTIDX,NFO,5.000000
51213,NIFTY24JUN2113550PE,NIFTY,24JUN2021,1355000.000000,75,OPTIDX,NFO,5.000000
45999,NIFTY24JUN2110400PE,NIFTY,24JUN2021,1040000.000000,75,OPTIDX,NFO,5.000000
43460,NIFTY27JUN2414500PE,NIFTY,27JUN2024,1450000.000000,75,OPTIDX,NFO,5.000000
52428,NIFTY01JUL2113500CE,NIFTY,01JUL2021,1350000.000000,75,OPTIDX,NFO,5.000000
45929,NIFTY24JUN218100PE,NIFTY,24JUN2021,810000.000000,75,OPTIDX,NFO,5.000000
43273,NIFTY24JUN2111400CE,NIFTY,24JUN2021,1140000.000000,75,OPTIDX,NFO,5.000000
42050,NIFTY30SEP2117500PE,NIFTY,30SEP2021,1750000.000000,75,OPTIDX,NFO,5.000000
45004,NIFTY08JUL2116500PE,NIFTY,08JUL2021,1650000.000000,75,OPTIDX,NFO,5.000000
42063,NIFTY29DEC2217500CE,NIFTY,29DEC2022,1750000.000000,75,OPTIDX,NFO,5.000000
47465,NIFTY22JUL2115350CE,NIFTY,22JUL2021,1535000.000000,75,OPTIDX,NFO,5.000000
53976,NIFTY29JUL2116100PE,NIFTY,29JUL2021,1610000.000000,50,OPTIDX,NFO,5.000000
47661,NIFTY10JUN2114550CE,NIFTY,10JUN2021,1455000.000000,75,OPTIDX,NFO,5.000000
52443,NIFTY01JUL2113850PE,NIFTY,01JUL2021,1385000.000000,75,OPTIDX,NFO,5.000000
53861,NIFTY29JUL2114350CE,NIFTY,29JUL2021,1435000.000000,50,OPTIDX,NFO,5.000000
39604,NIFTY05AUG2115700PE,NIFTY,05AUG2021,1570000.000000,50,OPTIDX,NFO,5.000000
51854,NIFTY10JUN2116850CE,NIFTY,10JUN2021,1685000.000000,75,OPTIDX,NFO,5.000000
47638,NIFTY10JUN2114350PE,NIFTY,10JUN2021,1435000.000000,75,OPTIDX,NFO,5.000000
47429,NIFTY22JUL2114750CE,NIFTY,22JUL2021,1475000.000000,75,OPTIDX,NFO,5.000000
52535,NIFTY01JUL2115800PE,NIFTY,01JUL2021,1580000.000000,75,OPTIDX,NFO,5.000000
39633,NIFTY05AUG2115850PE,NIFTY,05AUG2021,1585000.000000,50,OPTIDX,NFO,5.000000
44187,NIFTY15JUL2115900PE,NIFTY,15JUL2021,1590000.000000,75,OPTIDX,NFO,5.000000
45975,NIFTY24JUN219700PE,NIFTY,24JUN2021,970000.000000,75,OPTIDX,NFO,5.000000
45435,NIFTY27JUN2413000PE,NIFTY,27JUN2024,1300000.000000,75,OPTIDX,NFO,5.000000
47362,NIFTY22JUL2113800CE,NIFTY,22JUL2021,1380000.000000,75,OPTIDX,NFO,5.000000
45866,NIFTY26JUN2517000PE,NIFTY,26JUN2025,1700000.000000,75,OPTIDX,NFO,5.000000
45001,NIFTY01JUL2116600CE,NIFTY,01JUL2021,1660000.000000,75,OPTIDX,NFO,5.000000
52542,NIFTY26AUG2114900CE,NIFTY,26AUG2021,1490000.000000,50,OPTIDX,NFO,5.000000
39384,NIFTY15JUL2117150CE,NIFTY,15JUL2021,1715000.000000,75,OPTIDX,NFO,5.000000
52497,NIFTY01JUL2114850PE,NIFTY,01JUL2021,1485000.000000,75,OPTIDX,NFO,5.000000
39366,NIFTY24JUN2117150PE,NIFTY,24JUN2021,1715000.000000,75,OPTIDX,NFO,5.000000
47498,NIFTY22JUL2115650PE,NIFTY,22JUL2021,1565000.000000,75,OPTIDX,NFO,5.000000
52468,NIFTY01JUL2114400CE,NIFTY,01JUL2021,1440000.000000,75,OPTIDX,NFO,5.000000
45990,NIFTY24JUN2110100CE,NIFTY,24JUN2021,1010000.000000,75,OPTIDX,NFO,5.000000
43921,NIFTY15JUL2113450PE,NIFTY,15JUL2021,1345000.000000,75,OPTIDX,NFO,5.000000
43955,NIFTY01JUL2115950PE,NIFTY,01JUL2021,1595000.000000,75,OPTIDX,NFO,5.000000
51455,NIFTY17JUN2115800PE,NIFTY,17JUN2021,1580000.000000,75,OPTIDX,NFO,5.000000
53818,NIFTY29JUL2113450PE,NIFTY,29JUL2021,1345000.000000,50,OPTIDX,NFO,5.000000
38084,NIFTY30DEC2111100PE,NIFTY,30DEC2021,1110000.000000,75,OPTIDX,NFO,5.000000
36431,NIFTY24JUN2117100CE,NIFTY,24JUN2021,1710000.000000,75,OPTIDX,NFO,5.000000
49340,NIFTY29JUL2116750PE,NIFTY,29JUL2021,1675000.000000,50,OPTIDX,NFO,5.000000
47458,NIFTY22JUL2115250PE,NIFTY,22JUL2021,1525000.000000,75,OPTIDX,NFO,5.000000
35160,NIFTY17JUN2116950CE,NIFTY,17JUN2021,1695000.000000,75,OPTIDX,NFO,5.000000
45993,NIFTY24JUN2110200PE,NIFTY,24JUN2021,1020000.000000,75,OPTIDX,NFO,5.000000
52498,NIFTY01JUL2114900CE,NIFTY,01JUL2021,1490000.000000,75,OPTIDX,NFO,5.000000
39278,NIFTY29JUN2313500CE,NIFTY,29JUN2023,1350000.000000,75,OPTIDX,NFO,5.000000
44025,NIFTY15JUL2114250CE,NIFTY,15JUL2021,1425000.000000,75,OPTIDX,NFO,5.000000
36702,NIFTY30JUN2212500CE,NIFTY,30JUN2022,1250000.000000,75,OPTIDX,NFO,5.000000
51267,NIFTY24JUN2113900PE,NIFTY,24JUN2021,1390000.000000,75,OPTIDX,NFO,5.000000
53905,NIFTY29JUL2115250CE,NIFTY,29JUL2021,1525000.000000,50,OPTIDX,NFO,5.000000
37204,NIFTY29JUL2113100PE,NIFTY,29JUL2021,1310000.000000,50,OPTIDX,NFO,5.000000
52795,NIFTY26AUG2116200CE,NIFTY,26AUG2021,1620000.000000,50,OPTIDX,NFO,5.000000
39660,NIFTY28DEC2316000PE,NIFTY,28DEC2023,1600000.000000,75,OPTIDX,NFO,5.000000
39405,NIFTY29DEC2213000CE,NIFTY,29DEC2022,1300000.000000,75,OPTIDX,NFO,5.000000
40063,NIFTY24JUN2115000PE,NIFTY,24JUN2021,1500000.000000,75,OPTIDX,NFO,5.000000
44384,NIFTY15JUL2116250PE,NIFTY,15JUL2021,1625000.000000,75,OPTIDX,NFO,5.000000
36487,NIFTY29JUL2117000CE,NIFTY,29JUL2021,1700000.000000,50,OPTIDX,NFO,5.000000
55122,NIFTY24DEC2518000PE,NIFTY,24DEC2025,1800000.000000,75,OPTIDX,NFO,5.000000
49294,NIFTY08JUL2116800CE,NIFTY,08JUL2021,1680000.000000,75,OPTIDX,NFO,5.000000
51440,NIFTY17JUN2115550PE,NIFTY,17JUN2021,1555000.000000,75,OPTIDX,NFO,5.000000
44041,NIFTY15JUL2114300CE,NIFTY,15JUL2021,1430000.000000,75,OPTIDX,NFO,5.000000
36448,NIFTY08JUL2117000PE,NIFTY,08JUL2021,1700000.000000,75,OPTIDX,NFO,5.000000
51284,NIFTY17JUN2113850PE,NIFTY,17JUN2021,1385000.000000,75,OPTIDX,NFO,5.000000
52640,NIFTY26AUG2115600CE,NIFTY,26AUG2021,1560000.000000,50,OPTIDX,NFO,5.000000
39603,NIFTY05AUG2115700CE,NIFTY,05AUG2021,1570000.000000,50,OPTIDX,NFO,5.000000
36430,NIFTY24JUN2117050PE,NIFTY,24JUN2021,1705000.000000,75,OPTIDX,NFO,5.000000
51356,NIFTY31MAR2212000PE,NIFTY,31MAR2022,1200000.000000,75,OPTIDX,NFO,5.000000
59374,NIFTY26JUN2513000PE,NIFTY,26JUN2025,1300000.000000,75,OPTIDX,NFO,5.000000
41222,NIFTY08JUL2116400CE,NIFTY,08JUL2021,1640000.000000,75,OPTIDX,NFO,5.000000
